condition,run,model,prediction_status,frequency,triples,prediction,test,memgen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbense,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbene,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konebeso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbensjo,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbensjo,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbenso,konbensa,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbeno,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbeno,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbeno,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbeno,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbeno,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,1,660,"('ns', 'ns', 'ns')",konbenso,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbeno,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",konbeno,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesjajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,660,"('ns', 'ns', 'ns')",ofɾesajs,konbenso,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendiɡamos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisan,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisas,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisa,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,1,105,"('ɡ', 'ɡ', 's')",bendesimos,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendises,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisajs,bendesimos,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡajs,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendesisan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesjan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesjan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesen,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisen,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisen,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisjan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisan,bendesis,gen
10L_90NL,2,10L_90NL_2_2,1,140,"('s', 'ɡ', 's')",bendisen,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisjan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡan,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesjas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendeses,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesɡas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesjas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendesas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendises,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendises,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendises,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisjas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,105,"('ɡ', 'ɡ', 's')",bendisas,bendisen,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendisas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
10L_90NL,2,10L_90NL_2_2,0,140,"('s', 'ɡ', 's')",bendiɡas,bendises,gen
